source_type,threat_type,asset_criticality,integrity_change,wazuh_rule_level,suricata_severity,failed_logins_1m,failed_logins_5m,unique_ports_1m,repeated_event_count,time_window_density,recurrence_history,new_user_created,off_hours,privileged_account,blacklisted_ip,label
wazuh,file_integrity,low,minor,6,0,0,0,0,1,3,2,0,1,0,0,Medium
wazuh,file_integrity,high,important,11,0,0,0,0,2,3,1,0,0,0,0,High
wazuh,brute_force,low,none,1,0,2,4,0,1,2,0,0,0,0,0,Low
suricata,port_scan,high,none,0,1,0,0,29,6,4,1,0,0,0,0,Medium
wazuh,file_integrity,medium,important,7,0,0,0,0,3,2,1,0,1,0,0,Medium
wazuh,brute_force,medium,none,7,0,4,17,2,5,1,0,0,0,0,0,Medium
wazuh,file_integrity,low,none,4,0,0,0,0,1,2,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,56,8,11,2,0,0,0,1,High
wazuh,file_integrity,low,none,4,0,0,0,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,5,0,0,0,0,2,1,0,1,1,0,0,Medium
wazuh,unauthorized_user_creation,high,none,6,0,0,0,0,1,1,2,1,0,0,0,Medium
suricata,port_scan,high,none,0,4,0,0,175,15,17,6,0,0,0,1,High
suricata,port_scan,high,none,0,1,0,0,20,6,3,2,0,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,20,10,6,2,0,0,0,0,Medium
wazuh,brute_force,high,none,12,0,26,51,0,10,7,3,0,0,0,1,High
wazuh,normal,medium,none,2,1,1,3,0,0,0,0,0,0,0,0,Low
wazuh,file_integrity,low,none,3,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,critical,critical,7,0,0,0,0,3,2,4,0,1,0,0,High
wazuh,unauthorized_user_creation,high,none,5,0,0,0,0,3,3,2,1,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,40,12,9,4,0,1,0,1,High
suricata,port_scan,critical,none,0,3,0,0,84,20,10,3,0,0,0,1,High
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,3,3,1,1,0,0,0,Medium
wazuh,brute_force,critical,none,12,0,41,120,2,13,9,8,0,0,1,1,Critical
wazuh,unauthorized_user_creation,high,none,10,0,0,0,0,4,2,3,1,0,1,0,High
wazuh,file_integrity,low,none,5,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,brute_force,critical,none,8,0,24,57,0,10,7,1,0,0,0,1,High
wazuh,file_integrity,high,important,9,0,0,0,0,3,2,4,0,1,0,0,High
suricata,normal,low,none,2,0,2,2,3,1,1,0,0,0,0,0,Low
wazuh,file_integrity,high,important,11,0,0,0,0,3,3,3,0,0,0,0,High
wazuh,unauthorized_user_creation,critical,none,15,0,0,0,0,5,4,5,1,1,1,0,Critical
wazuh,brute_force,high,none,11,0,20,37,0,5,5,4,0,1,1,0,High
wazuh,file_integrity,high,critical,8,0,0,0,0,5,3,2,0,0,0,0,High
wazuh,file_integrity,critical,critical,8,0,0,0,0,4,3,1,0,0,0,0,High
suricata,port_scan,low,none,0,1,0,0,10,5,1,0,0,0,0,0,Low
suricata,port_scan,high,none,0,4,0,0,83,34,14,5,0,0,0,1,High
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,1,2,1,1,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,25,4,7,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,7,0,0,0,0,2,1,0,1,0,0,0,Medium
wazuh,brute_force,high,none,13,0,10,42,0,10,5,3,0,0,0,0,High
suricata,port_scan,critical,none,0,4,0,0,130,20,11,8,0,1,0,0,High
wazuh,file_integrity,low,none,2,0,0,0,0,1,2,0,0,0,0,0,Low
wazuh,file_integrity,high,important,11,0,0,0,0,3,4,1,0,1,0,0,High
wazuh,brute_force,critical,none,15,0,43,74,2,19,9,7,0,1,1,0,Critical
suricata,port_scan,critical,none,0,3,0,0,54,8,12,4,0,0,0,1,High
suricata,port_scan,critical,none,0,2,0,0,48,9,12,4,0,1,0,1,High
suricata,port_scan,medium,none,0,2,0,0,22,10,5,2,0,0,0,0,Medium
wazuh,unauthorized_user_creation,high,none,10,0,0,0,0,4,4,4,1,0,0,1,High
wazuh,unauthorized_user_creation,high,none,8,0,0,0,0,3,2,2,1,0,0,0,High
wazuh,brute_force,low,none,3,0,5,3,0,3,0,0,0,0,0,0,Low
wazuh,brute_force,high,none,10,0,26,23,0,5,7,1,0,0,0,0,High
wazuh,file_integrity,critical,critical,14,0,0,0,0,5,5,8,0,1,0,0,Critical
wazuh,file_integrity,critical,critical,12,0,0,0,0,5,4,6,0,1,0,0,Critical
suricata,port_scan,medium,none,0,2,0,0,30,8,6,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,2,3,1,1,1,0,0,Medium
suricata,port_scan,low,none,0,1,0,0,3,4,3,0,0,0,0,0,Low
wazuh,file_integrity,high,important,6,0,0,0,0,2,2,1,0,1,0,0,Medium
wazuh,file_integrity,critical,important,14,0,0,0,0,5,6,8,0,0,1,0,Critical
wazuh,file_integrity,low,important,4,0,0,0,0,1,3,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,3,0,2,1,0,0,0,Medium
wazuh,file_integrity,low,important,9,0,0,0,0,2,3,1,0,1,0,0,Medium
wazuh,file_integrity,medium,important,6,0,0,0,0,2,2,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,low,none,3,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,58,15,7,1,0,1,0,1,High
wazuh,file_integrity,low,important,7,0,0,0,0,1,3,2,0,1,0,0,Medium
wazuh,file_integrity,low,minor,5,0,0,0,0,2,2,0,0,1,0,0,Medium
suricata,port_scan,critical,none,0,2,0,0,28,16,11,4,0,1,0,1,High
wazuh,file_integrity,medium,important,7,0,0,0,0,3,1,2,0,0,0,0,Medium
wazuh,file_integrity,medium,minor,6,0,0,0,0,3,2,2,0,1,0,0,Medium
wazuh,brute_force,medium,none,9,0,4,6,1,4,2,0,0,1,0,0,Medium
wazuh,file_integrity,high,critical,12,0,0,0,0,5,6,8,0,1,1,0,Critical
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,3,1,0,1,0,0,0,Medium
suricata,port_scan,critical,none,0,2,0,0,65,14,9,2,0,1,0,1,High
suricata,port_scan,high,none,0,1,0,0,8,8,3,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,3,1,0,1,1,0,0,Medium
wazuh,brute_force,medium,none,1,0,2,1,0,3,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,3,3,0,1,1,0,0,Medium
wazuh,brute_force,low,none,5,0,4,5,0,2,2,0,0,0,0,0,Low
wazuh,brute_force,high,none,9,0,30,29,0,10,7,1,0,0,0,0,High
wazuh,file_integrity,low,none,3,0,0,0,0,2,2,0,0,0,0,0,Low
wazuh,file_integrity,low,none,1,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,file_integrity,critical,critical,13,0,0,0,0,5,3,6,0,1,1,0,Critical
wazuh,brute_force,critical,none,13,0,50,104,2,15,6,6,0,1,1,1,Critical
wazuh,brute_force,low,none,4,0,2,4,0,1,0,0,0,0,0,0,Low
wazuh,file_integrity,medium,important,6,0,0,0,0,3,2,2,0,1,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,8,2,2,0,0,0,0,0,Low
wazuh,brute_force,critical,none,10,0,30,47,1,5,6,3,0,0,0,1,High
wazuh,brute_force,low,none,1,0,1,5,0,3,0,0,0,0,0,0,Low
wazuh,brute_force,high,none,8,0,10,14,2,2,4,1,0,0,0,0,Medium
wazuh,brute_force,high,none,8,0,31,31,1,8,3,3,0,1,1,0,High
wazuh,file_integrity,high,minor,9,0,0,0,0,3,2,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,3,1,2,1,1,0,0,Medium
wazuh,brute_force,low,none,4,0,2,5,0,2,1,0,0,0,0,0,Low
wazuh,file_integrity,critical,important,7,0,0,0,0,4,4,2,0,0,0,0,High
wazuh,file_integrity,low,none,3,0,0,0,0,1,1,0,0,0,0,0,Low
wazuh,file_integrity,high,important,8,0,0,0,0,2,3,4,0,1,0,0,High
suricata,port_scan,medium,none,0,2,0,0,26,8,7,1,0,0,0,0,Medium
wazuh,brute_force,high,none,11,0,19,27,0,9,5,2,0,1,1,0,High
suricata,port_scan,low,none,0,2,0,0,3,2,2,0,0,0,0,0,Low
wazuh,brute_force,medium,none,9,0,3,10,1,4,1,1,0,1,0,0,Medium
wazuh,file_integrity,medium,important,7,0,0,0,0,2,3,1,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,48,17,10,2,0,0,0,1,High
wazuh,unauthorized_user_creation,critical,none,12,0,0,0,0,4,5,7,1,1,1,1,Critical
suricata,port_scan,critical,none,0,4,0,0,186,37,12,7,0,1,0,0,High
suricata,port_scan,low,none,0,1,0,0,9,1,3,0,0,0,0,0,Low
suricata,port_scan,high,none,0,1,0,0,26,5,7,0,0,0,0,0,Medium
suricata,port_scan,critical,none,0,4,0,0,130,31,10,5,0,1,0,1,High
suricata,port_scan,critical,none,0,3,0,0,28,16,11,4,0,0,0,1,High
suricata,port_scan,high,none,0,3,0,0,133,16,12,4,0,1,0,1,High
wazuh,unauthorized_user_creation,medium,none,4,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,3,0,1,1,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,brute_force,medium,none,2,0,1,3,0,3,2,0,0,0,0,0,Low
wazuh,brute_force,critical,none,9,0,32,55,1,10,6,3,0,0,0,0,High
wazuh,unauthorized_user_creation,low,none,9,0,0,0,0,1,2,0,1,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,19,4,2,2,0,0,0,0,Medium
wazuh,file_integrity,low,important,7,0,0,0,0,2,1,0,0,0,0,0,Medium
wazuh,file_integrity,low,none,4,0,0,0,0,1,2,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,8,0,0,0,0,3,4,2,1,0,0,0,High
suricata,port_scan,critical,none,0,2,0,0,85,13,11,4,0,0,0,1,High
suricata,port_scan,high,none,0,1,0,0,17,10,5,1,0,0,0,0,Medium
wazuh,file_integrity,medium,critical,11,0,0,0,0,5,3,1,0,1,0,0,High
wazuh,file_integrity,low,none,3,0,0,0,0,2,1,0,0,0,0,0,Low
suricata,port_scan,high,none,0,1,0,0,19,5,4,1,0,0,0,0,Medium
suricata,port_scan,high,none,0,4,0,0,107,16,16,8,0,1,0,0,Medium
suricata,normal,low,none,1,0,1,1,4,0,1,0,0,0,0,0,Low
wazuh,file_integrity,high,minor,6,0,0,0,0,3,3,0,0,1,0,0,Medium
wazuh,brute_force,medium,none,11,0,29,35,1,8,3,4,0,1,0,1,High
suricata,port_scan,critical,none,0,2,0,0,55,11,9,1,0,1,0,1,High
wazuh,unauthorized_user_creation,critical,none,15,0,0,0,0,3,4,4,1,1,1,1,Critical
wazuh,file_integrity,high,important,5,0,0,0,0,1,3,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,brute_force,medium,none,9,0,26,56,1,9,5,2,0,1,1,1,High
wazuh,file_integrity,medium,important,6,0,0,0,0,2,1,1,0,1,0,0,Medium
wazuh,unauthorized_user_creation,high,none,10,0,0,0,0,4,2,2,1,0,1,0,High
suricata,port_scan,high,none,0,4,0,0,85,28,18,4,0,1,0,0,Medium
wazuh,file_integrity,low,minor,1,0,0,0,0,1,1,0,0,0,0,0,Low
wazuh,brute_force,low,none,6,0,5,14,1,3,1,2,0,0,0,0,Medium
wazuh,file_integrity,high,important,9,0,0,0,0,5,4,4,0,0,0,0,High
wazuh,brute_force,critical,none,14,0,56,88,1,12,9,4,0,0,1,0,Critical
wazuh,brute_force,medium,none,8,0,12,19,2,2,4,1,0,1,0,0,Medium
suricata,port_scan,low,none,0,1,0,0,6,2,2,0,0,0,0,0,Low
wazuh,file_integrity,low,none,4,0,0,0,0,1,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,3,0,0,1,1,0,0,Medium
wazuh,file_integrity,low,none,1,0,0,0,0,2,0,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,21,3,7,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,12,0,0,0,0,6,2,6,1,1,1,1,Critical
suricata,port_scan,high,none,0,2,0,0,23,5,3,2,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,41,9,12,3,0,0,0,1,High
wazuh,brute_force,high,none,8,0,27,49,0,9,6,3,0,0,0,0,High
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,3,2,1,1,1,0,0,Medium
wazuh,brute_force,medium,none,9,0,12,8,1,2,2,2,0,1,0,0,Medium
wazuh,file_integrity,high,important,11,0,0,0,0,3,2,4,0,1,0,0,High
wazuh,file_integrity,medium,important,9,0,0,0,0,2,2,0,0,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,9,6,5,1,0,0,0,0,Low
wazuh,brute_force,critical,none,13,0,30,85,0,20,9,8,0,1,1,1,Critical
wazuh,unauthorized_user_creation,high,none,12,0,0,0,0,2,1,4,1,0,0,0,High
suricata,port_scan,medium,none,0,2,0,0,28,7,5,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,10,0,0,0,0,4,3,4,1,1,0,0,High
suricata,port_scan,high,none,0,1,0,0,12,10,3,1,0,0,0,0,Medium
wazuh,brute_force,high,none,13,0,12,36,2,7,5,3,0,1,0,1,High
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,2,3,0,1,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,93,23,13,7,0,1,0,0,High
wazuh,file_integrity,critical,important,9,0,0,0,0,5,3,3,0,0,0,0,High
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,2,0,1,1,0,0,0,Medium
wazuh,brute_force,critical,none,12,0,59,63,2,20,6,6,0,1,1,0,Critical
suricata,port_scan,low,none,0,2,0,0,8,2,1,0,0,0,0,0,Low
wazuh,file_integrity,critical,important,10,0,0,0,0,2,2,1,0,0,0,0,High
wazuh,file_integrity,high,important,7,0,0,0,0,3,3,2,0,0,0,0,Medium
wazuh,unauthorized_user_creation,high,none,6,0,0,0,0,1,0,2,1,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,23,7,7,1,0,0,0,0,Medium
wazuh,file_integrity,low,none,3,0,0,0,0,2,0,0,0,0,0,0,Low
wazuh,file_integrity,high,important,15,0,0,0,0,6,5,8,0,1,1,0,Critical
wazuh,file_integrity,low,minor,1,0,0,0,0,1,0,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,29,3,5,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,12,0,0,0,0,4,4,1,1,1,0,1,High
suricata,normal,medium,none,0,1,1,2,4,1,1,0,0,0,0,0,Low
wazuh,brute_force,low,none,2,0,1,1,0,2,2,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,3,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,brute_force,critical,none,13,0,45,59,2,8,8,6,0,0,1,0,Critical
wazuh,file_integrity,medium,important,6,0,0,0,0,2,1,0,0,1,0,0,Medium
wazuh,brute_force,low,none,8,0,9,18,2,4,4,0,0,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,27,4,4,1,0,0,0,0,Medium
wazuh,file_integrity,high,critical,7,0,0,0,0,3,3,4,0,0,0,0,High
wazuh,brute_force,medium,none,11,0,22,20,2,9,7,2,0,1,0,1,High
wazuh,brute_force,medium,none,5,0,7,16,1,6,4,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,2,2,4,1,0,0,1,High
wazuh,unauthorized_user_creation,high,none,15,0,0,0,0,3,5,5,1,1,1,1,Critical
suricata,port_scan,low,none,0,1,0,0,7,2,3,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,5,0,0,0,0,2,3,1,1,1,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,4,5,3,0,0,0,0,0,Low
wazuh,brute_force,low,none,7,0,10,15,2,3,2,0,0,0,0,0,Medium
wazuh,file_integrity,critical,important,9,0,0,0,0,5,4,3,0,0,0,0,High
wazuh,file_integrity,high,important,8,0,0,0,0,5,4,4,0,1,0,0,High
wazuh,unauthorized_user_creation,medium,none,11,0,0,0,0,4,3,2,1,1,1,0,High
suricata,normal,medium,none,0,1,1,0,3,2,0,0,0,0,0,0,Low
wazuh,brute_force,low,none,1,0,4,5,0,3,2,0,0,0,0,0,Low
wazuh,brute_force,high,none,13,0,25,45,1,4,4,3,0,0,0,0,High
suricata,port_scan,medium,none,0,1,0,0,2,2,4,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,brute_force,high,none,7,0,4,12,0,5,3,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,12,0,0,0,0,4,3,5,1,1,1,0,Critical
wazuh,unauthorized_user_creation,low,none,4,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,15,6,5,2,0,0,0,0,Medium
wazuh,file_integrity,high,important,7,0,0,0,0,5,4,2,0,1,0,0,High
wazuh,unauthorized_user_creation,high,none,15,0,0,0,0,6,5,8,1,1,1,1,Critical
wazuh,file_integrity,high,important,10,0,0,0,0,3,2,2,0,0,0,0,High
suricata,port_scan,medium,none,0,2,0,0,23,10,7,1,0,0,0,0,Medium
wazuh,file_integrity,medium,important,4,0,0,0,0,1,3,2,0,0,0,0,Medium
wazuh,file_integrity,low,minor,8,0,0,0,0,3,3,0,0,1,0,0,Medium
wazuh,brute_force,low,none,3,0,3,2,0,2,2,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,30,8,2,2,0,0,0,0,Medium
wazuh,brute_force,medium,none,5,0,7,7,2,3,2,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,high,critical,7,0,0,0,0,3,2,4,0,0,0,0,High
suricata,port_scan,low,none,0,1,0,0,7,5,1,0,0,0,0,0,Low
wazuh,file_integrity,high,critical,8,0,0,0,0,2,3,4,0,1,0,0,High
wazuh,file_integrity,critical,important,13,0,0,0,0,7,3,8,0,1,1,0,Critical
suricata,port_scan,low,none,0,2,0,0,5,1,3,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,13,9,5,1,0,0,0,0,Medium
wazuh,file_integrity,critical,important,11,0,0,0,0,4,2,4,0,1,0,0,High
wazuh,file_integrity,low,none,3,0,0,0,0,2,2,0,0,0,0,0,Low
suricata,port_scan,low,none,0,1,0,0,6,2,3,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,30,16,10,2,0,0,0,1,Medium
suricata,port_scan,high,none,0,3,0,0,118,36,13,7,0,1,0,1,High
wazuh,brute_force,medium,none,9,0,9,17,1,4,3,0,0,1,0,0,Medium
wazuh,brute_force,low,none,1,0,2,3,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,5,0,0,0,0,1,0,1,1,1,0,0,High
wazuh,file_integrity,low,minor,1,0,0,0,0,1,1,0,0,0,0,0,Low
wazuh,file_integrity,high,important,5,0,0,0,0,2,1,0,0,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,8,8,6,1,0,0,0,0,Medium
wazuh,file_integrity,low,none,1,0,0,0,0,2,0,0,0,0,0,0,Low
wazuh,normal,low,none,0,0,2,0,3,1,2,0,0,0,0,0,Low
wazuh,file_integrity,medium,critical,12,0,0,0,0,5,3,3,0,1,0,0,High
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,3,2,2,1,0,0,0,Medium
wazuh,brute_force,low,none,1,0,3,2,0,1,1,0,0,0,0,0,Low
wazuh,brute_force,low,none,2,0,5,2,0,2,0,0,0,0,0,0,Low
suricata,normal,low,none,1,0,1,0,4,3,1,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,18,8,3,2,0,0,0,0,Medium
wazuh,file_integrity,high,critical,11,0,0,0,0,3,4,3,0,1,0,0,High
suricata,port_scan,critical,none,0,3,0,0,170,27,16,4,0,1,0,1,High
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,low,none,3,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,13,0,0,0,0,4,4,4,1,1,1,1,High
suricata,normal,low,none,1,1,0,1,4,0,0,0,0,0,0,0,Low
wazuh,brute_force,low,none,5,0,5,4,0,2,1,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,2,0,0,60,8,12,2,0,1,0,1,High
wazuh,brute_force,high,none,8,0,7,13,1,5,2,1,0,1,0,0,Medium
wazuh,file_integrity,medium,important,7,0,0,0,0,2,1,0,0,1,0,0,Medium
wazuh,file_integrity,medium,critical,9,0,0,0,0,5,4,4,0,0,0,0,High
wazuh,file_integrity,low,important,9,0,0,0,0,1,3,0,0,0,0,0,Medium
wazuh,file_integrity,critical,important,7,0,0,0,0,4,3,2,0,1,0,0,High
suricata,port_scan,critical,none,0,2,0,0,90,19,12,2,0,1,0,1,High
suricata,port_scan,critical,none,0,3,0,0,81,11,12,2,0,0,0,1,High
wazuh,file_integrity,medium,important,9,0,0,0,0,3,1,2,0,1,0,0,Medium
wazuh,file_integrity,high,important,4,0,0,0,0,3,2,0,0,1,0,0,Medium
wazuh,file_integrity,critical,critical,10,0,0,0,0,2,4,2,0,0,0,0,High
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,3,2,0,1,1,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,15,0,0,0,0,5,3,5,1,0,1,1,Critical
wazuh,brute_force,low,none,8,0,4,10,1,2,4,1,0,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,15,10,3,1,0,0,0,0,Medium
wazuh,brute_force,high,none,9,0,5,10,1,2,2,1,0,0,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,9,1,3,0,0,0,0,0,Low
wazuh,file_integrity,high,important,11,0,0,0,0,4,2,4,0,1,0,0,High
wazuh,brute_force,critical,none,8,0,18,41,1,6,6,2,0,1,0,0,High
suricata,port_scan,high,none,0,2,0,0,22,6,6,2,0,0,0,0,Medium
suricata,port_scan,high,none,0,3,0,0,164,37,11,5,0,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,24,7,6,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,12,0,0,0,0,3,2,1,1,1,0,1,High
wazuh,unauthorized_user_creation,high,none,10,0,0,0,0,4,3,3,1,1,0,1,High
wazuh,brute_force,medium,none,12,0,23,50,1,4,6,3,0,1,0,0,High
wazuh,file_integrity,critical,important,12,0,0,0,0,3,6,8,0,1,1,0,Critical
wazuh,brute_force,low,none,5,0,4,14,2,6,1,0,0,1,0,0,Medium
wazuh,brute_force,high,none,10,0,32,53,2,6,6,4,0,1,1,0,High
wazuh,brute_force,medium,none,5,0,12,8,0,2,1,0,0,1,0,0,Medium
wazuh,normal,high,none,7,1,1,3,1,2,1,0,1,1,0,0,Medium
suricata,port_scan,critical,none,0,4,0,0,139,18,15,4,0,0,0,1,High
wazuh,brute_force,medium,none,6,0,6,18,2,3,1,2,0,0,0,0,Medium
suricata,normal,low,none,3,1,0,0,2,2,2,0,0,0,0,0,Low
wazuh,file_integrity,medium,minor,5,0,0,0,0,2,2,2,0,1,0,0,Medium
wazuh,file_integrity,low,none,3,0,0,0,0,1,1,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,2,0,0,78,15,8,2,0,1,0,1,Medium
wazuh,unauthorized_user_creation,high,none,12,0,0,0,0,6,3,5,1,0,1,1,Critical
suricata,port_scan,critical,none,0,2,0,0,65,8,11,2,0,1,0,1,High
suricata,port_scan,high,none,0,2,0,0,15,10,6,0,0,0,0,0,Medium
wazuh,brute_force,low,none,1,0,3,4,0,3,1,0,0,0,0,0,Low
suricata,port_scan,medium,none,0,2,0,0,24,9,6,0,0,0,0,0,Medium
wazuh,file_integrity,critical,critical,14,0,0,0,0,6,3,5,0,0,0,0,Critical
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,medium,important,7,0,0,0,0,2,2,0,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,83,20,11,3,0,1,0,1,High
wazuh,brute_force,low,none,5,0,3,4,0,2,0,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,62,19,12,4,0,1,0,1,High
suricata,port_scan,critical,none,0,2,0,0,32,13,6,4,0,1,0,1,High
suricata,port_scan,critical,none,0,3,0,0,57,17,6,2,0,1,0,1,High
wazuh,unauthorized_user_creation,high,none,9,0,0,0,0,2,4,2,1,0,0,1,High
suricata,port_scan,critical,none,0,2,0,0,32,8,12,3,0,1,0,1,High
wazuh,brute_force,medium,none,7,0,10,9,1,3,3,2,0,1,0,0,Medium
wazuh,brute_force,critical,none,15,0,47,112,1,17,10,6,0,1,1,0,Critical
wazuh,normal,critical,none,7,2,1,1,10,3,1,0,1,1,0,0,Medium
wazuh,brute_force,low,none,5,0,1,5,0,2,0,0,0,0,0,0,Low
wazuh,file_integrity,low,none,2,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,file_integrity,low,none,3,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,9,0,0,0,0,2,0,1,1,0,0,0,Medium
suricata,port_scan,critical,none,0,4,0,0,102,40,12,4,0,1,0,1,High
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,3,1,0,1,1,0,0,Medium
wazuh,file_integrity,low,minor,7,0,0,0,0,3,2,2,0,1,0,0,Medium
wazuh,file_integrity,low,none,5,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,brute_force,medium,none,8,0,3,11,1,4,3,0,0,0,0,0,Medium
wazuh,brute_force,critical,none,14,0,53,66,0,12,8,7,0,0,1,0,Critical
wazuh,file_integrity,low,minor,1,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,brute_force,low,none,6,0,4,8,0,3,0,0,0,0,0,0,Low
wazuh,brute_force,medium,none,12,0,24,60,0,9,5,3,0,0,1,1,High
wazuh,brute_force,high,none,13,0,10,35,2,9,5,2,0,0,1,0,High
wazuh,brute_force,low,none,6,0,11,8,1,6,2,2,0,1,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,23,9,6,2,0,0,0,0,Medium
wazuh,brute_force,low,none,4,0,1,4,0,2,2,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,85,19,10,1,0,1,0,1,High
wazuh,brute_force,low,none,6,0,5,10,0,2,3,0,0,1,0,0,Medium
wazuh,file_integrity,medium,important,9,0,0,0,0,1,3,2,0,1,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,7,0,0,0,0,2,3,1,1,0,0,0,Medium
wazuh,brute_force,low,none,1,0,3,6,0,1,1,0,0,0,0,0,Low
wazuh,brute_force,high,none,11,0,22,44,2,6,7,1,0,0,1,0,High
wazuh,file_integrity,medium,important,11,0,0,0,0,5,2,4,0,1,0,0,High
suricata,port_scan,critical,none,0,3,0,0,51,9,7,1,0,1,0,1,High
